split,dataset,example_id,condition,evidence_recall,precision,mrr,ndcg,any_hit,path_completion,missed_evidence,requested_chunks,requested_token_budget,materialized_chunks,materialized_tokens,selected_chunk_ids,positive_chunk_ids,positive_indices,graph_facets,graph_edges,graph_memory_bytes,graph_ms,cluster_ms,score_ms,selection_ms,routing_ms,cluster_iterations,cluster_converged,peak_graph_gpu_bytes,device
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,paper26_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=22|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=41|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=13|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=68,benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=0|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=1|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=2|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=3|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=4|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=5|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=6,0|1|24|35|46|57|68,0,0,0,0.0,0.0,0.0,43.92389999702573,43.92389999702573,0,0,0,cuda
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,graph_cc_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=22|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=41|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=13|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=68,benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=0|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=1|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=2|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=3|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=4|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=5|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=6,0|1|24|35|46|57|68,2,48,1752,4.559400025755167,3.88510012999177,0.5278000608086586,44.17519993148744,53.14750014804304,5,1,9316352,cuda
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,graph_label_propagation_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=22|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=41|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=13|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=68,benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=0|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=1|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=2|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=3|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=4|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=5|benchmark://qasper/1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8#chunk=6,0|1|24|35|46|57|68,3,48,1752,4.973100032657385,19.042300060391426,0.5238000303506851,36.27819987013936,60.81739999353886,5,1,9330176,cuda
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,global_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=142|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=80|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=68|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=67,benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=0|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=1|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=10|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=11|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=12|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=2|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=3|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=4|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=5|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=6|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=7|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=8|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=9,0|1|2|13|24|73|84|95|106|117|128|139|150,0,0,0,0.0,0.0,0.4898998886346817,0.5413999315351248,1.0312998201698065,0,0,0,cuda
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,paper25_multiscale,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=48|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=80|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=124|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=140,benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=0|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=1|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=10|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=11|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=12|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=2|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=3|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=4|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=5|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=6|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=7|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=8|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=9,0|1|2|13|24|73|84|95|106|117|128|139|150,0,0,0,0.0,0.0,0.45330007560551167,0.4515000618994236,0.9048001375049353,0,0,0,cuda
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,paper25_clause,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=48|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=80|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=124|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=140,benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=0|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=1|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=10|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=11|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=12|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=2|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=3|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=4|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=5|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=6|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=7|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=8|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=9,0|1|2|13|24|73|84|95|106|117|128|139|150,0,0,0,0.0,0.0,0.4298000130802393,0.4540998488664627,0.883899861946702,0,0,0,cuda
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,embedding_kmeans,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=140|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=124|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=80|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=83,benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=0|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=1|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=10|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=11|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=12|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=2|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=3|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=4|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=5|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=6|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=7|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=8|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=9,0|1|2|13|24|73|84|95|106|117|128|139|150,0,0,0,0.0,0.0,0.42750011198222637,0.443900004029274,0.8714001160115004,0,0,0,cuda
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,graph_cc,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=48|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=80|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=124|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=140,benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=0|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=1|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=10|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=11|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=12|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=2|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=3|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=4|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=5|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=6|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=7|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=8|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=9,0|1|2|13|24|73|84|95|106|117|128|139|150,1,20,728,3.0159999150782824,2.58819991722703,0.5273998249322176,0.4430999979376793,6.574699655175209,3,1,9640960,cuda
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,graph_label_propagation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=48|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=80|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=124|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=140,benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=0|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=1|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=10|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=11|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=12|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=2|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=3|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=4|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=5|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=6|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=7|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=8|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=9,0|1|2|13|24|73|84|95|106|117|128|139|150,1,20,728,4.116500029340386,17.339900135993958,0.547999981790781,0.4390000831335783,22.443400230258703,5,1,9651200,cuda
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,paper26_bm25,0.07692307692307693,0.25,0.5,0.24630238874073,1.0,0.0,0.9230769230769231,4,128,0,0,benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=43|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=0|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=27|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=157,benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=0|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=1|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=10|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=11|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=12|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=2|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=3|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=4|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=5|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=6|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=7|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=8|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=9,0|1|2|13|24|73|84|95|106|117|128|139|150,0,0,0,0.0,0.0,0.0,35.66140006296337,35.66140006296337,0,0,0,cuda
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,paper26_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=123|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=17|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=43|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=124,benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=0|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=1|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=10|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=11|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=12|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=2|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=3|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=4|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=5|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=6|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=7|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=8|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=9,0|1|2|13|24|73|84|95|106|117|128|139|150,0,0,0,0.0,0.0,0.0,36.535399965941906,36.535399965941906,0,0,0,cuda
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,graph_cc_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=123|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=17|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=43|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=124,benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=0|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=1|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=10|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=11|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=12|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=2|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=3|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=4|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=5|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=6|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=7|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=8|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=9,0|1|2|13|24|73|84|95|106|117|128|139|150,1,20,728,3.0159999150782824,2.58819991722703,0.5273998249322176,29.345500050112605,35.477099707350135,3,1,9640960,cuda
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,graph_label_propagation_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=123|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=17|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=43|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=124,benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=0|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=1|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=10|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=11|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=12|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=2|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=3|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=4|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=5|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=6|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=7|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=8|benchmark://qasper/2002.03407:10d450960907091f13e0be55f40bcb96f44dd074#chunk=9,0|1|2|13|24|73|84|95|106|117|128|139|150,1,20,728,4.116500029340386,17.339900135993958,0.547999981790781,25.121399899944663,47.12580004706979,5,1,9651200,cuda
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,global_semantic,0.14285714285714285,0.25,0.5,0.24630238874073,1.0,0.0,0.8571428571428572,4,128,0,0,benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=65|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=4|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=53|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=51,benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=0|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=1|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=2|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=3|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=4|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=5|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=6,0|1|12|23|34|45|56,0,0,0,0.0,0.0,0.7340000011026859,0.7931999862194061,1.527199987322092,0,0,0,cuda
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,paper25_multiscale,0.14285714285714285,0.25,1.0,0.3903800499921017,1.0,0.0,0.8571428571428572,4,128,0,0,benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=4|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=65|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=8|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=51,benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=0|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=1|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=2|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=3|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=4|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=5|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=6,0|1|12|23|34|45|56,0,0,0,0.0,0.0,0.6458999123424292,0.7291999645531178,1.375099876895547,0,0,0,cuda
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,paper25_clause,0.14285714285714285,0.25,1.0,0.3903800499921017,1.0,0.0,0.8571428571428572,4,128,0,0,benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=4|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=65|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=8|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=53,benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=0|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=1|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=2|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=3|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=4|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=5|benchmark://qasper/1808.10245:da9c0637623885afaf023a319beee87898948fe9#chunk=6,0|1|12|23|34|45|56,0,0,0,0.0,0.0,0.6696998607367277,0.7080999203026295,1.3777997810393572,0,0,0,cuda
