protocol_revision,model,case_id,case_class,seed,baseline,expected_initial_action,decision_target_action,predicted_action,mechanism_correct,recognized_insufficient,under_expansion,over_expansion,evidence_recall,task_success,answer,expected_answer,compact_tokens,visible_tokens,materialized_tokens,materialized_bytes,network_bytes,active_kv_bytes,expansions,explicit_expansions,pra_selected_chunks,round_trips,model_passes,decision_latency_seconds,answer_latency_seconds,decision_error,decision_raw,full_ceiling_eligible
progressive-context-v1,qwen3:0.6b,c4-deployment,C4_SEARCH,53,PRA_AUTO,SEARCH_RECORD,,PRA_AUTO,1,0,0,0,1,1,DEPLOY-01-OK,DEPLOY-01-OK,196,228,32,127,127,0,1,0,2,1,1,0.0,1.5232991999946535,,,1
progressive-context-v1,qwen3:0.6b,c4-deployment,C4_SEARCH,53,MODEL_ESCALATION,SEARCH_RECORD,SEARCH_RECORD,CONTINUE,0,0,1,0,0,0,UNKNOWN,DEPLOY-01-OK,196,196,0,0,0,0,0,0,0,0,2,1.5699269999749959,0.9003751999698579,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-deployment,C4_SEARCH,53,PRA_PLUS_MODEL,SEARCH_RECORD,CONTINUE,CONTINUE,1,0,0,0,1,1,DEPLOY-01-OK,DEPLOY-01-OK,196,228,32,127,127,0,1,0,2,1,2,1.3810654999688268,1.5232991999946535,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-deployment,C4_SEARCH,53,CCR_TOOL,SEARCH_RECORD,,CONTINUE,0,0,1,0,0,0,UNKNOWN,DEPLOY-01-OK,196,196,0,0,0,0,0,0,0,0,2,1.2577019999735057,0.9003751999698579,,"<think>

</think>

{""decision"": ""continue""}",1
progressive-context-v1,qwen3:0.6b,c4-deployment,C4_SEARCH,71,FULL,SEARCH_RECORD,,,0,0,0,0,1,1,DEPLOY-01-OK,DEPLOY-01-OK,196,447,245,977,977,0,1,0,0,1,1,0.0,2.717446300201118,,,1
progressive-context-v1,qwen3:0.6b,c4-deployment,C4_SEARCH,71,COMPACT_ONLY,SEARCH_RECORD,,CONTINUE,0,0,0,0,0,0,UNKNOWN,DEPLOY-01-OK,196,196,0,0,0,0,0,0,0,0,1,0.0,1.040439800126478,,,1
progressive-context-v1,qwen3:0.6b,c4-deployment,C4_SEARCH,71,PRA_AUTO,SEARCH_RECORD,,PRA_AUTO,1,0,0,0,1,1,DEPLOY-01-OK,DEPLOY-01-OK,196,228,32,127,127,0,1,0,2,1,1,0.0,1.3341692998073995,,,1
progressive-context-v1,qwen3:0.6b,c4-deployment,C4_SEARCH,71,MODEL_ESCALATION,SEARCH_RECORD,SEARCH_RECORD,CONTINUE,0,0,1,0,0,0,UNKNOWN,DEPLOY-01-OK,196,196,0,0,0,0,0,0,0,0,2,1.395059100119397,1.040439800126478,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-deployment,C4_SEARCH,71,PRA_PLUS_MODEL,SEARCH_RECORD,CONTINUE,CONTINUE,1,0,0,0,1,1,DEPLOY-01-OK,DEPLOY-01-OK,196,228,32,127,127,0,1,0,2,1,2,1.285369399935007,1.3341692998073995,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-deployment,C4_SEARCH,71,CCR_TOOL,SEARCH_RECORD,,CONTINUE,0,0,1,0,0,0,UNKNOWN,DEPLOY-01-OK,196,196,0,0,0,0,0,0,0,0,2,1.451189500046894,1.040439800126478,,"<think>

</think>

{""decision"": ""continue""}",1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,11,FULL,CALL_TOOL,,,0,0,0,0,1,1,DEPLOY-01-OK,DEPLOY-01-OK,174,336,0,0,0,0,0,0,0,0,1,0.0,2.497980499872938,,,1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,11,COMPACT_ONLY,CALL_TOOL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,DEPLOY-01-OK,174,174,0,0,0,0,0,0,0,0,1,0.0,0.9011524000670761,,,1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,11,PRA_AUTO,CALL_TOOL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,DEPLOY-01-OK,174,174,0,0,0,0,0,0,2,0,1,0.0,0.9011524000670761,,,1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,11,MODEL_ESCALATION,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,DEPLOY-01-OK,174,174,0,0,0,0,0,0,0,0,2,1.5414526001550257,0.9011524000670761,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,11,PRA_PLUS_MODEL,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,DEPLOY-01-OK,174,174,0,0,0,0,0,0,2,0,2,1.5414526001550257,0.9011524000670761,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,11,CCR_TOOL,CALL_TOOL,,RETRIEVE,1,1,1,0,0,0,UNKNOWN,DEPLOY-01-OK,174,201,27,106,106,0,1,1,0,1,2,1.2830827999860048,1.3568808001000434,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,23,FULL,CALL_TOOL,,,0,0,0,0,1,1,DEPLOY-01-OK,DEPLOY-01-OK,174,336,0,0,0,0,0,0,0,0,1,0.0,1.9636392001993954,,,1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,23,COMPACT_ONLY,CALL_TOOL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,DEPLOY-01-OK,174,174,0,0,0,0,0,0,0,0,1,0.0,1.0904718001838773,,,1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,23,PRA_AUTO,CALL_TOOL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,DEPLOY-01-OK,174,174,0,0,0,0,0,0,2,0,1,0.0,1.0904718001838773,,,1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,23,MODEL_ESCALATION,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,DEPLOY-01-OK,174,174,0,0,0,0,0,0,0,0,2,1.6337286999914795,1.0904718001838773,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,23,PRA_PLUS_MODEL,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,DEPLOY-01-OK,174,174,0,0,0,0,0,0,2,0,2,1.6337286999914795,1.0904718001838773,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,23,CCR_TOOL,CALL_TOOL,,RETRIEVE,1,1,1,0,0,0,UNKNOWN,DEPLOY-01-OK,174,201,27,106,106,0,1,1,0,1,2,1.4928613000083715,1.531821500044316,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,37,FULL,CALL_TOOL,,,0,0,0,0,1,1,DEPLOY-01-OK,DEPLOY-01-OK,174,336,0,0,0,0,0,0,0,0,1,0.0,1.7960560000501573,,,1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,37,COMPACT_ONLY,CALL_TOOL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,DEPLOY-01-OK,174,174,0,0,0,0,0,0,0,0,1,0.0,0.898873999947682,,,1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,37,PRA_AUTO,CALL_TOOL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,DEPLOY-01-OK,174,174,0,0,0,0,0,0,2,0,1,0.0,0.898873999947682,,,1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,37,MODEL_ESCALATION,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,DEPLOY-01-OK,174,174,0,0,0,0,0,0,0,0,2,1.5864027000498027,0.898873999947682,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,37,PRA_PLUS_MODEL,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,DEPLOY-01-OK,174,174,0,0,0,0,0,0,2,0,2,1.5864027000498027,0.898873999947682,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,37,CCR_TOOL,CALL_TOOL,,RETRIEVE,1,1,1,0,0,0,UNKNOWN,DEPLOY-01-OK,174,201,27,106,106,0,1,1,0,1,2,1.2868080998305231,1.5655103998724371,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,53,FULL,CALL_TOOL,,,0,0,0,0,1,1,DEPLOY-01-OK,DEPLOY-01-OK,174,336,0,0,0,0,0,0,0,0,1,0.0,1.897019699914381,,,1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,53,COMPACT_ONLY,CALL_TOOL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,DEPLOY-01-OK,174,174,0,0,0,0,0,0,0,0,1,0.0,1.0663501999806613,,,1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,53,PRA_AUTO,CALL_TOOL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,DEPLOY-01-OK,174,174,0,0,0,0,0,0,2,0,1,0.0,1.0663501999806613,,,1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,53,MODEL_ESCALATION,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,DEPLOY-01-OK,174,174,0,0,0,0,0,0,0,0,2,1.5073007999453694,1.0663501999806613,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,53,PRA_PLUS_MODEL,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,DEPLOY-01-OK,174,174,0,0,0,0,0,0,2,0,2,1.5073007999453694,1.0663501999806613,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,53,CCR_TOOL,CALL_TOOL,,RETRIEVE,1,1,1,0,0,0,UNKNOWN,DEPLOY-01-OK,174,201,27,106,106,0,1,1,0,1,2,1.4601239999756217,1.3286794000305235,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,71,FULL,CALL_TOOL,,,0,0,0,0,1,1,DEPLOY-01-OK,DEPLOY-01-OK,174,336,0,0,0,0,0,0,0,0,1,0.0,1.9080368999857455,,,1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,71,COMPACT_ONLY,CALL_TOOL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,DEPLOY-01-OK,174,174,0,0,0,0,0,0,0,0,1,0.0,0.8735175998881459,,,1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,71,PRA_AUTO,CALL_TOOL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,DEPLOY-01-OK,174,174,0,0,0,0,0,0,2,0,1,0.0,0.8735175998881459,,,1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,71,MODEL_ESCALATION,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,DEPLOY-01-OK,174,174,0,0,0,0,0,0,0,0,2,1.6701309999916703,0.8735175998881459,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,71,PRA_PLUS_MODEL,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,DEPLOY-01-OK,174,174,0,0,0,0,0,0,2,0,2,1.6701309999916703,0.8735175998881459,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-deployment,C5_TOOL,71,CCR_TOOL,CALL_TOOL,,RETRIEVE,1,1,1,0,0,0,UNKNOWN,DEPLOY-01-OK,174,201,27,106,106,0,1,1,0,1,2,1.5087498999200761,1.5287695999722928,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,11,FULL,CONTINUE,,,0,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,671,406,1621,1621,0,1,0,0,1,1,0.0,3.6137302999850363,,,1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,11,COMPACT_ONLY,CONTINUE,,CONTINUE,0,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,265,0,0,0,0,0,0,0,0,1,0.0,1.2416455999482423,,,1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,11,PRA_AUTO,CONTINUE,,PRA_AUTO,1,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,265,0,0,0,0,0,0,2,0,1,0.0,1.2416455999482423,,,1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,11,MODEL_ESCALATION,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,265,0,0,0,0,0,0,0,0,2,1.4309001001529396,1.2416455999482423,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,11,PRA_PLUS_MODEL,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,265,0,0,0,0,0,0,2,0,2,1.4309001001529396,1.2416455999482423,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,11,CCR_TOOL,CONTINUE,,RETRIEVE,0,1,0,1,1,1,STOCK-02-OK,STOCK-02-OK,265,671,406,1621,1621,0,1,1,0,1,2,1.7942530000582337,3.6137302999850363,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,23,FULL,CONTINUE,,,0,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,671,406,1621,1621,0,1,0,0,1,1,0.0,3.8611283998470753,,,1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,23,COMPACT_ONLY,CONTINUE,,CONTINUE,0,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,265,0,0,0,0,0,0,0,0,1,0.0,1.4183567999862134,,,1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,23,PRA_AUTO,CONTINUE,,PRA_AUTO,1,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,265,0,0,0,0,0,0,2,0,1,0.0,1.4183567999862134,,,1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,23,MODEL_ESCALATION,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,265,0,0,0,0,0,0,0,0,2,1.6608404000289738,1.4183567999862134,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,23,PRA_PLUS_MODEL,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,265,0,0,0,0,0,0,2,0,2,1.6608404000289738,1.4183567999862134,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,23,CCR_TOOL,CONTINUE,,RETRIEVE,0,1,0,1,1,1,STOCK-02-OK,STOCK-02-OK,265,671,406,1621,1621,0,1,1,0,1,2,1.7355722000356764,3.8611283998470753,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,37,FULL,CONTINUE,,,0,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,671,406,1621,1621,0,1,0,0,1,1,0.0,3.8466530998703092,,,1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,37,COMPACT_ONLY,CONTINUE,,CONTINUE,0,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,265,0,0,0,0,0,0,0,0,1,0.0,1.5718282999005169,,,1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,37,PRA_AUTO,CONTINUE,,PRA_AUTO,1,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,265,0,0,0,0,0,0,2,0,1,0.0,1.5718282999005169,,,1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,37,MODEL_ESCALATION,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,265,0,0,0,0,0,0,0,0,2,1.6527196001261473,1.5718282999005169,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,37,PRA_PLUS_MODEL,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,265,0,0,0,0,0,0,2,0,2,1.6527196001261473,1.5718282999005169,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,37,CCR_TOOL,CONTINUE,,RETRIEVE,0,1,0,1,1,1,STOCK-02-OK,STOCK-02-OK,265,671,406,1621,1621,0,1,1,0,1,2,1.7303072998765856,3.8466530998703092,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,53,FULL,CONTINUE,,,0,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,671,406,1621,1621,0,1,0,0,1,1,0.0,3.6202294998802245,,,1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,53,COMPACT_ONLY,CONTINUE,,CONTINUE,0,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,265,0,0,0,0,0,0,0,0,1,0.0,1.4625801998190582,,,1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,53,PRA_AUTO,CONTINUE,,PRA_AUTO,1,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,265,0,0,0,0,0,0,2,0,1,0.0,1.4625801998190582,,,1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,53,MODEL_ESCALATION,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,265,0,0,0,0,0,0,0,0,2,1.634956199908629,1.4625801998190582,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,53,PRA_PLUS_MODEL,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,265,0,0,0,0,0,0,2,0,2,1.634956199908629,1.4625801998190582,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,53,CCR_TOOL,CONTINUE,,RETRIEVE,0,1,0,1,1,1,STOCK-02-OK,STOCK-02-OK,265,671,406,1621,1621,0,1,1,0,1,2,1.75272969994694,3.6202294998802245,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,71,FULL,CONTINUE,,,0,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,671,406,1621,1621,0,1,0,0,1,1,0.0,3.823343300027773,,,1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,71,COMPACT_ONLY,CONTINUE,,CONTINUE,0,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,265,0,0,0,0,0,0,0,0,1,0.0,1.4349288998637348,,,1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,71,PRA_AUTO,CONTINUE,,PRA_AUTO,1,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,265,0,0,0,0,0,0,2,0,1,0.0,1.4349288998637348,,,1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,71,MODEL_ESCALATION,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,265,0,0,0,0,0,0,0,0,2,1.6157255000434816,1.4349288998637348,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,71,PRA_PLUS_MODEL,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,265,265,0,0,0,0,0,0,2,0,2,1.6157255000434816,1.4349288998637348,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-inventory,C0_CONTINUE,71,CCR_TOOL,CONTINUE,,RETRIEVE,0,1,0,1,1,1,STOCK-02-OK,STOCK-02-OK,265,671,406,1621,1621,0,1,1,0,1,2,1.7232813998125494,3.823343300027773,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c1-inventory,C1_FULL,11,FULL,MATERIALIZE_FULL,,,0,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,164,213,49,194,194,0,1,0,0,1,1,0.0,2.009303400060162,,,1
progressive-context-v1,qwen3:0.6b,c1-inventory,C1_FULL,11,COMPACT_ONLY,MATERIALIZE_FULL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,STOCK-02-OK,164,164,0,0,0,0,0,0,0,0,1,0.0,1.073191799921915,,,1
progressive-context-v1,qwen3:0.6b,c1-inventory,C1_FULL,11,PRA_AUTO,MATERIALIZE_FULL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,STOCK-02-OK,164,164,0,0,0,0,0,0,2,0,1,0.0,1.073191799921915,,,1
progressive-context-v1,qwen3:0.6b,c1-inventory,C1_FULL,11,MODEL_ESCALATION,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,STOCK-02-OK,164,164,0,0,0,0,0,0,0,0,2,1.5984745000023395,1.073191799921915,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-inventory,C1_FULL,11,PRA_PLUS_MODEL,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,STOCK-02-OK,164,164,0,0,0,0,0,0,2,0,2,1.5984745000023395,1.073191799921915,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-inventory,C1_FULL,11,CCR_TOOL,MATERIALIZE_FULL,,RETRIEVE,1,1,0,0,1,1,STOCK-02-OK,STOCK-02-OK,164,213,49,194,194,0,1,1,0,1,2,1.4863716000691056,2.009303400060162,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c1-inventory,C1_FULL,23,FULL,MATERIALIZE_FULL,,,0,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,164,213,49,194,194,0,1,0,0,1,1,0.0,1.97543969983235,,,1
progressive-context-v1,qwen3:0.6b,c1-inventory,C1_FULL,23,COMPACT_ONLY,MATERIALIZE_FULL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,STOCK-02-OK,164,164,0,0,0,0,0,0,0,0,1,0.0,1.0636704999487847,,,1
progressive-context-v1,qwen3:0.6b,c1-inventory,C1_FULL,23,PRA_AUTO,MATERIALIZE_FULL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,STOCK-02-OK,164,164,0,0,0,0,0,0,2,0,1,0.0,1.0636704999487847,,,1
progressive-context-v1,qwen3:0.6b,c1-inventory,C1_FULL,23,MODEL_ESCALATION,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,STOCK-02-OK,164,164,0,0,0,0,0,0,0,0,2,1.5834617000073195,1.0636704999487847,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-inventory,C1_FULL,23,PRA_PLUS_MODEL,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,STOCK-02-OK,164,164,0,0,0,0,0,0,2,0,2,1.5834617000073195,1.0636704999487847,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-inventory,C1_FULL,23,CCR_TOOL,MATERIALIZE_FULL,,RETRIEVE,1,1,0,0,1,1,STOCK-02-OK,STOCK-02-OK,164,213,49,194,194,0,1,1,0,1,2,1.3532217000611126,1.97543969983235,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c1-inventory,C1_FULL,37,FULL,MATERIALIZE_FULL,,,0,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,164,213,49,194,194,0,1,0,0,1,1,0.0,1.9515494999941438,,,1
progressive-context-v1,qwen3:0.6b,c1-inventory,C1_FULL,37,COMPACT_ONLY,MATERIALIZE_FULL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,STOCK-02-OK,164,164,0,0,0,0,0,0,0,0,1,0.0,1.0730449999682605,,,1
progressive-context-v1,qwen3:0.6b,c1-inventory,C1_FULL,37,PRA_AUTO,MATERIALIZE_FULL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,STOCK-02-OK,164,164,0,0,0,0,0,0,2,0,1,0.0,1.0730449999682605,,,1
progressive-context-v1,qwen3:0.6b,c1-inventory,C1_FULL,37,MODEL_ESCALATION,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,STOCK-02-OK,164,164,0,0,0,0,0,0,0,0,2,1.4631675998680294,1.0730449999682605,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-inventory,C1_FULL,37,PRA_PLUS_MODEL,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,STOCK-02-OK,164,164,0,0,0,0,0,0,2,0,2,1.4631675998680294,1.0730449999682605,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-inventory,C1_FULL,37,CCR_TOOL,MATERIALIZE_FULL,,RETRIEVE,1,1,0,0,1,1,STOCK-02-OK,STOCK-02-OK,164,213,49,194,194,0,1,1,0,1,2,1.3557702000252903,1.9515494999941438,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c1-inventory,C1_FULL,53,FULL,MATERIALIZE_FULL,,,0,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,164,213,49,194,194,0,1,0,0,1,1,0.0,1.9355216999538243,,,1
progressive-context-v1,qwen3:0.6b,c1-inventory,C1_FULL,53,COMPACT_ONLY,MATERIALIZE_FULL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,STOCK-02-OK,164,164,0,0,0,0,0,0,0,0,1,0.0,0.8670972001273185,,,1
