case_id,event_sequence,record_id,relevant,task_id
join-n16-r6-s71,98,t11:record:5,0,t11
join-n16-r6-s71,99,t9:record:5,0,t9
join-n16-r6-s71,100,t10:record:5,0,t10
join-n16-r6-s71,101,t14:record:5,0,t14
join-n16-r6-s71,102,t6:record:5,0,t6
join-n16-r6-s71,103,t2:record:5,0,t2
join-n16-r6-s71,104,t1:record:5,0,t1
join-n16-r6-s71,105,t4:record:5,0,t4
join-n16-r6-s71,106,t8:record:5,0,t8
join-n16-r6-s71,107,t5:record:5,0,t5
join-n16-r6-s71,108,t7:record:5,0,t7
join-n16-r6-s71,109,t12:record:5,0,t12
join-n16-r6-s71,110,t3:record:5,0,t3
join-n16-r6-s71,111,t13:record:5,0,t13
join-n16-r6-s71,112,t15:record:5,0,t15
join-n16-r6-s71,113,t0:record:5,0,t0
dag-n2-r6-s11,4,t0:record:0,1,t0
dag-n2-r6-s11,5,t1:record:0,1,t1
dag-n2-r6-s11,6,t0:record:1,0,t0
dag-n2-r6-s11,7,t1:record:1,0,t1
dag-n2-r6-s11,8,t0:record:2,0,t0
dag-n2-r6-s11,9,t1:record:2,0,t1
dag-n2-r6-s11,10,t1:record:3,0,t1
dag-n2-r6-s11,11,t0:record:3,0,t0
dag-n2-r6-s11,12,t1:record:4,0,t1
dag-n2-r6-s11,13,t0:record:4,0,t0
dag-n2-r6-s11,14,t0:record:5,0,t0
dag-n2-r6-s11,15,t1:record:5,0,t1
dag-n2-r6-s23,4,t0:record:0,1,t0
dag-n2-r6-s23,5,t1:record:0,1,t1
dag-n2-r6-s23,6,t1:record:1,0,t1
dag-n2-r6-s23,7,t0:record:1,0,t0
dag-n2-r6-s23,8,t1:record:2,0,t1
dag-n2-r6-s23,9,t0:record:2,0,t0
dag-n2-r6-s23,10,t0:record:3,0,t0
dag-n2-r6-s23,11,t1:record:3,0,t1
dag-n2-r6-s23,12,t0:record:4,0,t0
dag-n2-r6-s23,13,t1:record:4,0,t1
dag-n2-r6-s23,14,t0:record:5,0,t0
dag-n2-r6-s23,15,t1:record:5,0,t1
dag-n2-r6-s37,4,t1:record:0,1,t1
dag-n2-r6-s37,5,t0:record:0,1,t0
dag-n2-r6-s37,6,t1:record:1,0,t1
dag-n2-r6-s37,7,t0:record:1,0,t0
dag-n2-r6-s37,8,t0:record:2,0,t0
dag-n2-r6-s37,9,t1:record:2,0,t1
dag-n2-r6-s37,10,t0:record:3,0,t0
dag-n2-r6-s37,11,t1:record:3,0,t1
dag-n2-r6-s37,12,t1:record:4,0,t1
dag-n2-r6-s37,13,t0:record:4,0,t0
dag-n2-r6-s37,14,t0:record:5,0,t0
dag-n2-r6-s37,15,t1:record:5,0,t1
dag-n2-r6-s53,4,t1:record:0,1,t1
dag-n2-r6-s53,5,t0:record:0,1,t0
dag-n2-r6-s53,6,t0:record:1,0,t0
dag-n2-r6-s53,7,t1:record:1,0,t1
dag-n2-r6-s53,8,t0:record:2,0,t0
dag-n2-r6-s53,9,t1:record:2,0,t1
dag-n2-r6-s53,10,t0:record:3,0,t0
dag-n2-r6-s53,11,t1:record:3,0,t1
dag-n2-r6-s53,12,t0:record:4,0,t0
dag-n2-r6-s53,13,t1:record:4,0,t1
dag-n2-r6-s53,14,t1:record:5,0,t1
dag-n2-r6-s53,15,t0:record:5,0,t0
dag-n2-r6-s71,4,t0:record:0,1,t0
dag-n2-r6-s71,5,t1:record:0,1,t1
dag-n2-r6-s71,6,t1:record:1,0,t1
dag-n2-r6-s71,7,t0:record:1,0,t0
dag-n2-r6-s71,8,t0:record:2,0,t0
dag-n2-r6-s71,9,t1:record:2,0,t1
dag-n2-r6-s71,10,t1:record:3,0,t1
dag-n2-r6-s71,11,t0:record:3,0,t0
dag-n2-r6-s71,12,t1:record:4,0,t1
dag-n2-r6-s71,13,t0:record:4,0,t0
dag-n2-r6-s71,14,t0:record:5,0,t0
dag-n2-r6-s71,15,t1:record:5,0,t1
dag-n4-r6-s11,6,t0:record:0,1,t0
dag-n4-r6-s11,7,t1:record:0,1,t1
dag-n4-r6-s11,8,t2:record:0,1,t2
dag-n4-r6-s11,9,t3:record:0,1,t3
dag-n4-r6-s11,10,t1:record:1,0,t1
dag-n4-r6-s11,11,t0:record:1,0,t0
dag-n4-r6-s11,12,t2:record:1,0,t2
dag-n4-r6-s11,13,t3:record:1,0,t3
dag-n4-r6-s11,14,t0:record:2,0,t0
dag-n4-r6-s11,15,t3:record:2,0,t3
dag-n4-r6-s11,16,t2:record:2,0,t2
dag-n4-r6-s11,17,t1:record:2,0,t1
dag-n4-r6-s11,18,t2:record:3,0,t2
dag-n4-r6-s11,19,t3:record:3,0,t3
dag-n4-r6-s11,20,t0:record:3,0,t0
dag-n4-r6-s11,21,t1:record:3,0,t1
dag-n4-r6-s11,22,t1:record:4,0,t1
dag-n4-r6-s11,23,t3:record:4,0,t3
dag-n4-r6-s11,24,t0:record:4,0,t0
dag-n4-r6-s11,25,t2:record:4,0,t2
dag-n4-r6-s11,26,t3:record:5,0,t3
dag-n4-r6-s11,27,t1:record:5,0,t1
dag-n4-r6-s11,28,t2:record:5,0,t2
dag-n4-r6-s11,29,t0:record:5,0,t0
dag-n4-r6-s23,6,t1:record:0,1,t1
dag-n4-r6-s23,7,t3:record:0,1,t3
dag-n4-r6-s23,8,t0:record:0,1,t0
dag-n4-r6-s23,9,t2:record:0,1,t2
dag-n4-r6-s23,10,t0:record:1,0,t0
dag-n4-r6-s23,11,t3:record:1,0,t3
dag-n4-r6-s23,12,t1:record:1,0,t1
dag-n4-r6-s23,13,t2:record:1,0,t2
dag-n4-r6-s23,14,t1:record:2,0,t1
dag-n4-r6-s23,15,t3:record:2,0,t3
dag-n4-r6-s23,16,t0:record:2,0,t0
dag-n4-r6-s23,17,t2:record:2,0,t2
dag-n4-r6-s23,18,t3:record:3,0,t3
dag-n4-r6-s23,19,t0:record:3,0,t0
dag-n4-r6-s23,20,t1:record:3,0,t1
dag-n4-r6-s23,21,t2:record:3,0,t2
dag-n4-r6-s23,22,t0:record:4,0,t0
dag-n4-r6-s23,23,t3:record:4,0,t3
dag-n4-r6-s23,24,t2:record:4,0,t2
dag-n4-r6-s23,25,t1:record:4,0,t1
dag-n4-r6-s23,26,t1:record:5,0,t1
dag-n4-r6-s23,27,t2:record:5,0,t2
dag-n4-r6-s23,28,t3:record:5,0,t3
dag-n4-r6-s23,29,t0:record:5,0,t0
dag-n4-r6-s37,6,t1:record:0,1,t1
dag-n4-r6-s37,7,t3:record:0,1,t3
dag-n4-r6-s37,8,t2:record:0,1,t2
dag-n4-r6-s37,9,t0:record:0,1,t0
dag-n4-r6-s37,10,t3:record:1,0,t3
dag-n4-r6-s37,11,t0:record:1,0,t0
dag-n4-r6-s37,12,t1:record:1,0,t1
dag-n4-r6-s37,13,t2:record:1,0,t2
dag-n4-r6-s37,14,t0:record:2,0,t0
dag-n4-r6-s37,15,t1:record:2,0,t1
dag-n4-r6-s37,16,t2:record:2,0,t2
dag-n4-r6-s37,17,t3:record:2,0,t3
dag-n4-r6-s37,18,t0:record:3,0,t0
dag-n4-r6-s37,19,t1:record:3,0,t1
dag-n4-r6-s37,20,t2:record:3,0,t2
dag-n4-r6-s37,21,t3:record:3,0,t3
dag-n4-r6-s37,22,t1:record:4,0,t1
dag-n4-r6-s37,23,t2:record:4,0,t2
dag-n4-r6-s37,24,t0:record:4,0,t0
dag-n4-r6-s37,25,t3:record:4,0,t3
dag-n4-r6-s37,26,t2:record:5,0,t2
dag-n4-r6-s37,27,t3:record:5,0,t3
dag-n4-r6-s37,28,t1:record:5,0,t1
dag-n4-r6-s37,29,t0:record:5,0,t0
dag-n4-r6-s53,6,t0:record:0,1,t0
dag-n4-r6-s53,7,t2:record:0,1,t2
dag-n4-r6-s53,8,t3:record:0,1,t3
dag-n4-r6-s53,9,t1:record:0,1,t1
dag-n4-r6-s53,10,t0:record:1,0,t0
dag-n4-r6-s53,11,t1:record:1,0,t1
dag-n4-r6-s53,12,t3:record:1,0,t3
dag-n4-r6-s53,13,t2:record:1,0,t2
dag-n4-r6-s53,14,t1:record:2,0,t1
dag-n4-r6-s53,15,t2:record:2,0,t2
dag-n4-r6-s53,16,t3:record:2,0,t3
dag-n4-r6-s53,17,t0:record:2,0,t0
dag-n4-r6-s53,18,t1:record:3,0,t1
dag-n4-r6-s53,19,t0:record:3,0,t0
dag-n4-r6-s53,20,t3:record:3,0,t3
dag-n4-r6-s53,21,t2:record:3,0,t2
dag-n4-r6-s53,22,t1:record:4,0,t1
dag-n4-r6-s53,23,t0:record:4,0,t0
dag-n4-r6-s53,24,t3:record:4,0,t3
dag-n4-r6-s53,25,t2:record:4,0,t2
dag-n4-r6-s53,26,t2:record:5,0,t2
dag-n4-r6-s53,27,t3:record:5,0,t3
dag-n4-r6-s53,28,t0:record:5,0,t0
dag-n4-r6-s53,29,t1:record:5,0,t1
dag-n4-r6-s71,6,t1:record:0,1,t1
dag-n4-r6-s71,7,t0:record:0,1,t0
dag-n4-r6-s71,8,t3:record:0,1,t3
dag-n4-r6-s71,9,t2:record:0,1,t2
dag-n4-r6-s71,10,t1:record:1,0,t1
dag-n4-r6-s71,11,t3:record:1,0,t3
dag-n4-r6-s71,12,t0:record:1,0,t0
dag-n4-r6-s71,13,t2:record:1,0,t2
dag-n4-r6-s71,14,t1:record:2,0,t1
dag-n4-r6-s71,15,t3:record:2,0,t3
dag-n4-r6-s71,16,t0:record:2,0,t0
dag-n4-r6-s71,17,t2:record:2,0,t2
dag-n4-r6-s71,18,t1:record:3,0,t1
dag-n4-r6-s71,19,t3:record:3,0,t3
dag-n4-r6-s71,20,t2:record:3,0,t2
dag-n4-r6-s71,21,t0:record:3,0,t0
dag-n4-r6-s71,22,t3:record:4,0,t3
dag-n4-r6-s71,23,t1:record:4,0,t1
dag-n4-r6-s71,24,t2:record:4,0,t2
dag-n4-r6-s71,25,t0:record:4,0,t0
dag-n4-r6-s71,26,t2:record:5,0,t2
dag-n4-r6-s71,27,t1:record:5,0,t1
dag-n4-r6-s71,28,t0:record:5,0,t0
dag-n4-r6-s71,29,t3:record:5,0,t3
dag-n8-r6-s11,10,t1:record:0,1,t1
dag-n8-r6-s11,11,t0:record:0,1,t0
dag-n8-r6-s11,12,t2:record:0,1,t2
dag-n8-r6-s11,13,t5:record:0,1,t5
dag-n8-r6-s11,14,t3:record:0,1,t3
dag-n8-r6-s11,15,t4:record:0,1,t4
dag-n8-r6-s11,16,t6:record:0,1,t6
dag-n8-r6-s11,17,t7:record:0,1,t7
dag-n8-r6-s11,18,t7:record:1,0,t7
dag-n8-r6-s11,19,t5:record:1,0,t5
dag-n8-r6-s11,20,t0:record:1,0,t0
dag-n8-r6-s11,21,t1:record:1,0,t1
dag-n8-r6-s11,22,t3:record:1,0,t3
dag-n8-r6-s11,23,t4:record:1,0,t4
dag-n8-r6-s11,24,t6:record:1,0,t6
dag-n8-r6-s11,25,t2:record:1,0,t2
dag-n8-r6-s11,26,t3:record:2,0,t3
dag-n8-r6-s11,27,t6:record:2,0,t6
dag-n8-r6-s11,28,t2:record:2,0,t2
dag-n8-r6-s11,29,t5:record:2,0,t5
dag-n8-r6-s11,30,t7:record:2,0,t7
dag-n8-r6-s11,31,t0:record:2,0,t0
dag-n8-r6-s11,32,t1:record:2,0,t1
dag-n8-r6-s11,33,t4:record:2,0,t4
dag-n8-r6-s11,34,t3:record:3,0,t3
dag-n8-r6-s11,35,t0:record:3,0,t0
dag-n8-r6-s11,36,t2:record:3,0,t2
dag-n8-r6-s11,37,t1:record:3,0,t1
dag-n8-r6-s11,38,t4:record:3,0,t4
dag-n8-r6-s11,39,t6:record:3,0,t6
dag-n8-r6-s11,40,t5:record:3,0,t5
dag-n8-r6-s11,41,t7:record:3,0,t7
dag-n8-r6-s11,42,t3:record:4,0,t3
dag-n8-r6-s11,43,t5:record:4,0,t5
dag-n8-r6-s11,44,t2:record:4,0,t2
dag-n8-r6-s11,45,t4:record:4,0,t4
dag-n8-r6-s11,46,t7:record:4,0,t7
dag-n8-r6-s11,47,t6:record:4,0,t6
dag-n8-r6-s11,48,t0:record:4,0,t0
dag-n8-r6-s11,49,t1:record:4,0,t1
dag-n8-r6-s11,50,t5:record:5,0,t5
dag-n8-r6-s11,51,t0:record:5,0,t0
dag-n8-r6-s11,52,t6:record:5,0,t6
dag-n8-r6-s11,53,t1:record:5,0,t1
dag-n8-r6-s11,54,t4:record:5,0,t4
dag-n8-r6-s11,55,t3:record:5,0,t3
dag-n8-r6-s11,56,t2:record:5,0,t2
dag-n8-r6-s11,57,t7:record:5,0,t7
dag-n8-r6-s23,10,t7:record:0,1,t7
dag-n8-r6-s23,11,t3:record:0,1,t3
dag-n8-r6-s23,12,t1:record:0,1,t1
dag-n8-r6-s23,13,t2:record:0,1,t2
dag-n8-r6-s23,14,t5:record:0,1,t5
dag-n8-r6-s23,15,t0:record:0,1,t0
dag-n8-r6-s23,16,t6:record:0,1,t6
dag-n8-r6-s23,17,t4:record:0,1,t4
dag-n8-r6-s23,18,t3:record:1,0,t3
dag-n8-r6-s23,19,t0:record:1,0,t0
dag-n8-r6-s23,20,t4:record:1,0,t4
dag-n8-r6-s23,21,t2:record:1,0,t2
dag-n8-r6-s23,22,t6:record:1,0,t6
dag-n8-r6-s23,23,t7:record:1,0,t7
dag-n8-r6-s23,24,t1:record:1,0,t1
dag-n8-r6-s23,25,t5:record:1,0,t5
dag-n8-r6-s23,26,t2:record:2,0,t2
dag-n8-r6-s23,27,t1:record:2,0,t1
dag-n8-r6-s23,28,t5:record:2,0,t5
dag-n8-r6-s23,29,t6:record:2,0,t6
dag-n8-r6-s23,30,t0:record:2,0,t0
dag-n8-r6-s23,31,t7:record:2,0,t7
dag-n8-r6-s23,32,t4:record:2,0,t4
dag-n8-r6-s23,33,t3:record:2,0,t3
dag-n8-r6-s23,34,t1:record:3,0,t1
dag-n8-r6-s23,35,t5:record:3,0,t5
dag-n8-r6-s23,36,t7:record:3,0,t7
dag-n8-r6-s23,37,t2:record:3,0,t2
dag-n8-r6-s23,38,t3:record:3,0,t3
dag-n8-r6-s23,39,t4:record:3,0,t4
dag-n8-r6-s23,40,t0:record:3,0,t0
dag-n8-r6-s23,41,t6:record:3,0,t6
dag-n8-r6-s23,42,t7:record:4,0,t7
dag-n8-r6-s23,43,t3:record:4,0,t3
dag-n8-r6-s23,44,t5:record:4,0,t5
dag-n8-r6-s23,45,t6:record:4,0,t6
dag-n8-r6-s23,46,t1:record:4,0,t1
dag-n8-r6-s23,47,t2:record:4,0,t2
dag-n8-r6-s23,48,t4:record:4,0,t4
dag-n8-r6-s23,49,t0:record:4,0,t0
dag-n8-r6-s23,50,t6:record:5,0,t6
dag-n8-r6-s23,51,t3:record:5,0,t3
dag-n8-r6-s23,52,t1:record:5,0,t1
dag-n8-r6-s23,53,t0:record:5,0,t0
dag-n8-r6-s23,54,t7:record:5,0,t7
dag-n8-r6-s23,55,t2:record:5,0,t2
dag-n8-r6-s23,56,t4:record:5,0,t4
dag-n8-r6-s23,57,t5:record:5,0,t5
dag-n8-r6-s37,10,t3:record:0,1,t3
dag-n8-r6-s37,11,t7:record:0,1,t7
dag-n8-r6-s37,12,t2:record:0,1,t2
dag-n8-r6-s37,13,t0:record:0,1,t0
dag-n8-r6-s37,14,t6:record:0,1,t6
dag-n8-r6-s37,15,t5:record:0,1,t5
dag-n8-r6-s37,16,t4:record:0,1,t4
dag-n8-r6-s37,17,t1:record:0,1,t1
dag-n8-r6-s37,18,t5:record:1,0,t5
dag-n8-r6-s37,19,t6:record:1,0,t6
dag-n8-r6-s37,20,t1:record:1,0,t1
dag-n8-r6-s37,21,t2:record:1,0,t2
dag-n8-r6-s37,22,t3:record:1,0,t3
dag-n8-r6-s37,23,t0:record:1,0,t0
dag-n8-r6-s37,24,t4:record:1,0,t4
dag-n8-r6-s37,25,t7:record:1,0,t7
dag-n8-r6-s37,26,t2:record:2,0,t2
dag-n8-r6-s37,27,t6:record:2,0,t6
dag-n8-r6-s37,28,t4:record:2,0,t4
dag-n8-r6-s37,29,t3:record:2,0,t3
dag-n8-r6-s37,30,t5:record:2,0,t5
dag-n8-r6-s37,31,t0:record:2,0,t0
dag-n8-r6-s37,32,t1:record:2,0,t1
dag-n8-r6-s37,33,t7:record:2,0,t7
dag-n8-r6-s37,34,t1:record:3,0,t1
dag-n8-r6-s37,35,t0:record:3,0,t0
dag-n8-r6-s37,36,t4:record:3,0,t4
dag-n8-r6-s37,37,t2:record:3,0,t2
dag-n8-r6-s37,38,t3:record:3,0,t3
dag-n8-r6-s37,39,t6:record:3,0,t6
dag-n8-r6-s37,40,t7:record:3,0,t7
dag-n8-r6-s37,41,t5:record:3,0,t5
dag-n8-r6-s37,42,t2:record:4,0,t2
dag-n8-r6-s37,43,t1:record:4,0,t1
dag-n8-r6-s37,44,t5:record:4,0,t5
dag-n8-r6-s37,45,t6:record:4,0,t6
dag-n8-r6-s37,46,t0:record:4,0,t0
dag-n8-r6-s37,47,t7:record:4,0,t7
dag-n8-r6-s37,48,t4:record:4,0,t4
dag-n8-r6-s37,49,t3:record:4,0,t3
dag-n8-r6-s37,50,t3:record:5,0,t3
dag-n8-r6-s37,51,t2:record:5,0,t2
dag-n8-r6-s37,52,t6:record:5,0,t6
dag-n8-r6-s37,53,t0:record:5,0,t0
dag-n8-r6-s37,54,t7:record:5,0,t7
dag-n8-r6-s37,55,t4:record:5,0,t4
dag-n8-r6-s37,56,t5:record:5,0,t5
dag-n8-r6-s37,57,t1:record:5,0,t1
dag-n8-r6-s53,10,t0:record:0,1,t0
dag-n8-r6-s53,11,t1:record:0,1,t1
dag-n8-r6-s53,12,t5:record:0,1,t5
dag-n8-r6-s53,13,t2:record:0,1,t2
dag-n8-r6-s53,14,t6:record:0,1,t6
dag-n8-r6-s53,15,t4:record:0,1,t4
dag-n8-r6-s53,16,t7:record:0,1,t7
dag-n8-r6-s53,17,t3:record:0,1,t3
dag-n8-r6-s53,18,t4:record:1,0,t4
dag-n8-r6-s53,19,t5:record:1,0,t5
dag-n8-r6-s53,20,t3:record:1,0,t3
dag-n8-r6-s53,21,t2:record:1,0,t2
dag-n8-r6-s53,22,t1:record:1,0,t1
dag-n8-r6-s53,23,t7:record:1,0,t7
dag-n8-r6-s53,24,t6:record:1,0,t6
dag-n8-r6-s53,25,t0:record:1,0,t0
dag-n8-r6-s53,26,t2:record:2,0,t2
dag-n8-r6-s53,27,t3:record:2,0,t3
dag-n8-r6-s53,28,t7:record:2,0,t7
dag-n8-r6-s53,29,t6:record:2,0,t6
dag-n8-r6-s53,30,t1:record:2,0,t1
dag-n8-r6-s53,31,t0:record:2,0,t0
dag-n8-r6-s53,32,t5:record:2,0,t5
dag-n8-r6-s53,33,t4:record:2,0,t4
dag-n8-r6-s53,34,t0:record:3,0,t0
dag-n8-r6-s53,35,t2:record:3,0,t2
dag-n8-r6-s53,36,t3:record:3,0,t3
dag-n8-r6-s53,37,t4:record:3,0,t4
dag-n8-r6-s53,38,t5:record:3,0,t5
dag-n8-r6-s53,39,t6:record:3,0,t6
dag-n8-r6-s53,40,t1:record:3,0,t1
dag-n8-r6-s53,41,t7:record:3,0,t7
dag-n8-r6-s53,42,t4:record:4,0,t4
dag-n8-r6-s53,43,t3:record:4,0,t3
dag-n8-r6-s53,44,t7:record:4,0,t7
dag-n8-r6-s53,45,t1:record:4,0,t1
dag-n8-r6-s53,46,t5:record:4,0,t5
dag-n8-r6-s53,47,t2:record:4,0,t2
dag-n8-r6-s53,48,t0:record:4,0,t0
dag-n8-r6-s53,49,t6:record:4,0,t6
dag-n8-r6-s53,50,t7:record:5,0,t7
dag-n8-r6-s53,51,t2:record:5,0,t2
dag-n8-r6-s53,52,t4:record:5,0,t4
dag-n8-r6-s53,53,t0:record:5,0,t0
dag-n8-r6-s53,54,t5:record:5,0,t5
dag-n8-r6-s53,55,t1:record:5,0,t1
dag-n8-r6-s53,56,t3:record:5,0,t3
dag-n8-r6-s53,57,t6:record:5,0,t6
dag-n8-r6-s71,10,t1:record:0,1,t1
dag-n8-r6-s71,11,t3:record:0,1,t3
dag-n8-r6-s71,12,t7:record:0,1,t7
dag-n8-r6-s71,13,t2:record:0,1,t2
dag-n8-r6-s71,14,t0:record:0,1,t0
dag-n8-r6-s71,15,t6:record:0,1,t6
dag-n8-r6-s71,16,t4:record:0,1,t4
dag-n8-r6-s71,17,t5:record:0,1,t5
dag-n8-r6-s71,18,t5:record:1,0,t5
dag-n8-r6-s71,19,t3:record:1,0,t3
dag-n8-r6-s71,20,t2:record:1,0,t2
dag-n8-r6-s71,21,t6:record:1,0,t6
dag-n8-r6-s71,22,t7:record:1,0,t7
dag-n8-r6-s71,23,t1:record:1,0,t1
dag-n8-r6-s71,24,t0:record:1,0,t0
dag-n8-r6-s71,25,t4:record:1,0,t4
dag-n8-r6-s71,26,t3:record:2,0,t3
dag-n8-r6-s71,27,t7:record:2,0,t7
dag-n8-r6-s71,28,t1:record:2,0,t1
dag-n8-r6-s71,29,t2:record:2,0,t2
dag-n8-r6-s71,30,t4:record:2,0,t4
dag-n8-r6-s71,31,t5:record:2,0,t5
dag-n8-r6-s71,32,t6:record:2,0,t6
dag-n8-r6-s71,33,t0:record:2,0,t0
dag-n8-r6-s71,34,t6:record:3,0,t6
dag-n8-r6-s71,35,t4:record:3,0,t4
dag-n8-r6-s71,36,t3:record:3,0,t3
dag-n8-r6-s71,37,t2:record:3,0,t2
dag-n8-r6-s71,38,t0:record:3,0,t0
dag-n8-r6-s71,39,t1:record:3,0,t1
dag-n8-r6-s71,40,t7:record:3,0,t7
dag-n8-r6-s71,41,t5:record:3,0,t5
dag-n8-r6-s71,42,t0:record:4,0,t0
dag-n8-r6-s71,43,t2:record:4,0,t2
dag-n8-r6-s71,44,t3:record:4,0,t3
dag-n8-r6-s71,45,t7:record:4,0,t7
dag-n8-r6-s71,46,t1:record:4,0,t1
dag-n8-r6-s71,47,t4:record:4,0,t4
dag-n8-r6-s71,48,t5:record:4,0,t5
dag-n8-r6-s71,49,t6:record:4,0,t6
dag-n8-r6-s71,50,t3:record:5,0,t3
dag-n8-r6-s71,51,t4:record:5,0,t4
dag-n8-r6-s71,52,t2:record:5,0,t2
dag-n8-r6-s71,53,t1:record:5,0,t1
dag-n8-r6-s71,54,t6:record:5,0,t6
dag-n8-r6-s71,55,t5:record:5,0,t5
dag-n8-r6-s71,56,t0:record:5,0,t0
dag-n8-r6-s71,57,t7:record:5,0,t7
dag-n16-r6-s11,18,t10:record:0,1,t10
dag-n16-r6-s11,19,t5:record:0,1,t5
dag-n16-r6-s11,20,t0:record:0,1,t0
dag-n16-r6-s11,21,t1:record:0,1,t1
dag-n16-r6-s11,22,t9:record:0,1,t9
dag-n16-r6-s11,23,t4:record:0,1,t4
dag-n16-r6-s11,24,t6:record:0,1,t6
dag-n16-r6-s11,25,t2:record:0,1,t2
dag-n16-r6-s11,26,t3:record:0,1,t3
dag-n16-r6-s11,27,t15:record:0,1,t15
dag-n16-r6-s11,28,t11:record:0,1,t11
dag-n16-r6-s11,29,t7:record:0,1,t7
dag-n16-r6-s11,30,t12:record:0,1,t12
dag-n16-r6-s11,31,t8:record:0,1,t8
dag-n16-r6-s11,32,t13:record:0,1,t13
dag-n16-r6-s11,33,t14:record:0,1,t14
dag-n16-r6-s11,34,t3:record:1,0,t3
dag-n16-r6-s11,35,t15:record:1,0,t15
dag-n16-r6-s11,36,t14:record:1,0,t14
dag-n16-r6-s11,37,t13:record:1,0,t13
dag-n16-r6-s11,38,t4:record:1,0,t4
dag-n16-r6-s11,39,t12:record:1,0,t12
dag-n16-r6-s11,40,t5:record:1,0,t5
dag-n16-r6-s11,41,t7:record:1,0,t7
dag-n16-r6-s11,42,t6:record:1,0,t6
dag-n16-r6-s11,43,t0:record:1,0,t0
dag-n16-r6-s11,44,t10:record:1,0,t10
dag-n16-r6-s11,45,t11:record:1,0,t11
dag-n16-r6-s11,46,t8:record:1,0,t8
dag-n16-r6-s11,47,t1:record:1,0,t1
dag-n16-r6-s11,48,t2:record:1,0,t2
dag-n16-r6-s11,49,t9:record:1,0,t9
dag-n16-r6-s11,50,t10:record:2,0,t10
dag-n16-r6-s11,51,t6:record:2,0,t6
dag-n16-r6-s11,52,t15:record:2,0,t15
dag-n16-r6-s11,53,t8:record:2,0,t8
dag-n16-r6-s11,54,t1:record:2,0,t1
dag-n16-r6-s11,55,t4:record:2,0,t4
dag-n16-r6-s11,56,t11:record:2,0,t11
dag-n16-r6-s11,57,t5:record:2,0,t5
dag-n16-r6-s11,58,t7:record:2,0,t7
dag-n16-r6-s11,59,t13:record:2,0,t13
dag-n16-r6-s11,60,t9:record:2,0,t9
dag-n16-r6-s11,61,t12:record:2,0,t12
dag-n16-r6-s11,62,t3:record:2,0,t3
dag-n16-r6-s11,63,t14:record:2,0,t14
dag-n16-r6-s11,64,t0:record:2,0,t0
dag-n16-r6-s11,65,t2:record:2,0,t2
dag-n16-r6-s11,66,t14:record:3,0,t14
dag-n16-r6-s11,67,t3:record:3,0,t3
dag-n16-r6-s11,68,t9:record:3,0,t9
dag-n16-r6-s11,69,t11:record:3,0,t11
dag-n16-r6-s11,70,t8:record:3,0,t8
dag-n16-r6-s11,71,t2:record:3,0,t2
dag-n16-r6-s11,72,t5:record:3,0,t5
dag-n16-r6-s11,73,t12:record:3,0,t12
dag-n16-r6-s11,74,t6:record:3,0,t6
dag-n16-r6-s11,75,t4:record:3,0,t4
dag-n16-r6-s11,76,t13:record:3,0,t13
dag-n16-r6-s11,77,t7:record:3,0,t7
dag-n16-r6-s11,78,t1:record:3,0,t1
dag-n16-r6-s11,79,t10:record:3,0,t10
dag-n16-r6-s11,80,t0:record:3,0,t0
dag-n16-r6-s11,81,t15:record:3,0,t15
dag-n16-r6-s11,82,t3:record:4,0,t3
dag-n16-r6-s11,83,t2:record:4,0,t2
dag-n16-r6-s11,84,t8:record:4,0,t8
dag-n16-r6-s11,85,t13:record:4,0,t13
dag-n16-r6-s11,86,t5:record:4,0,t5
dag-n16-r6-s11,87,t7:record:4,0,t7
dag-n16-r6-s11,88,t15:record:4,0,t15
dag-n16-r6-s11,89,t10:record:4,0,t10
dag-n16-r6-s11,90,t4:record:4,0,t4
dag-n16-r6-s11,91,t11:record:4,0,t11
dag-n16-r6-s11,92,t6:record:4,0,t6
dag-n16-r6-s11,93,t14:record:4,0,t14
dag-n16-r6-s11,94,t12:record:4,0,t12
dag-n16-r6-s11,95,t9:record:4,0,t9
dag-n16-r6-s11,96,t1:record:4,0,t1
dag-n16-r6-s11,97,t0:record:4,0,t0
dag-n16-r6-s11,98,t8:record:5,0,t8
dag-n16-r6-s11,99,t10:record:5,0,t10
dag-n16-r6-s11,100,t5:record:5,0,t5
dag-n16-r6-s11,101,t7:record:5,0,t7
dag-n16-r6-s11,102,t13:record:5,0,t13
dag-n16-r6-s11,103,t0:record:5,0,t0
dag-n16-r6-s11,104,t2:record:5,0,t2
dag-n16-r6-s11,105,t4:record:5,0,t4
dag-n16-r6-s11,106,t3:record:5,0,t3
dag-n16-r6-s11,107,t9:record:5,0,t9
dag-n16-r6-s11,108,t1:record:5,0,t1
dag-n16-r6-s11,109,t12:record:5,0,t12
dag-n16-r6-s11,110,t14:record:5,0,t14
dag-n16-r6-s11,111,t11:record:5,0,t11
dag-n16-r6-s11,112,t6:record:5,0,t6
dag-n16-r6-s11,113,t15:record:5,0,t15
dag-n16-r6-s23,18,t11:record:0,1,t11
dag-n16-r6-s23,19,t5:record:0,1,t5
dag-n16-r6-s23,20,t3:record:0,1,t3
dag-n16-r6-s23,21,t7:record:0,1,t7
dag-n16-r6-s23,22,t12:record:0,1,t12
dag-n16-r6-s23,23,t2:record:0,1,t2
