partition,dataset,example_id,seed,root_mode,root_parent,entry_facet,root_available,K_search,B_ceiling,B_label,theta_edge,theta_goal,max_hops,strategy,different_facet_goal,goal_triggered,goal_correct,false_goal,goal_precision,terminal_parent,terminal_facet,terminal_classification,terminal_text,question,path,path_depth,stop_reason,visited,visited_count,frontier_size,nodes_expanded,raw_proposals,edge_admitted_candidates,duplicate_proposals,cycles_prevented,peak_frontier,goal_tests,goal_comparisons,adjacency_lookup_comparisons,native_dot_products,oracle_parent,oracle_recall,oracle_precision,complete_oracle,later_oracle_recall,chain_complete,search_seconds,goal_test_seconds,cpu_dedup_seconds,root_routing_seconds,graph_index_build_seconds,total_routing_seconds,candidate_tensor_bytes,logical_reference_tokens,logical_parent_count,conceptual_active_parent_count,conceptual_active_parent_fraction,materialized_parent_count,materialized_native_kv_tokens,active_native_kv_fraction,native_kv_bytes,peak_active_parent_count,query_facet_count,query_support_tokens,cpu_reference_cache_bytes,adjacency_cache_bytes,goal_cache_bytes,routing_cache_bytes,h2d_transfer_bytes,h2d_transfer_seconds,prep_baseline_gpu_allocated_bytes,prep_peak_gpu_allocated_bytes,prep_peak_gpu_reserved_bytes,search_peak_gpu_allocated_bytes,search_peak_gpu_reserved_bytes,active_kv_tokens,generation_performed,tpot,theta_edge_label,theta_goal_label,condition_id,root_count_requested
validation,hotpotqa,5ae6143f5542996de7b71b2d,37,oracle,[1],"{""1"": 11}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,beam,False,0.0,0.0,0.0,,,,no_terminal,,What film did Lela Rochon based on a John Grisham novel?,[],,visited_budget,"[1, 6, 4, 0, 2, 5, 3]",7,4,7,42,6,34,8,4,6,96,42,49168144,"[1, 6]",1.0,0.2857142857142857,1.0,1.0,1.0,0.0032481999951414764,0.0006138000171631575,4.509999416768551e-05,0.0008691999828442931,0.21019900002283975,0.21431640000082552,160,1753,7,7,1.0,0,0,0.0,0,7,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_beam_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,37,oracle,[1],"{""1"": 11}",1.0,11,,none,12.308167695999146,,4,beam,False,0.0,0.0,0.0,,,,no_terminal,,What film did Lela Rochon based on a John Grisham novel?,[],,visited_budget,"[1, 6, 4, 0, 2, 5, 3]",7,4,7,42,6,34,8,4,6,96,42,49168144,"[1, 6]",1.0,0.2857142857142857,1.0,1.0,1.0,0.0027273999876342714,0.00046200002543628216,3.7299992982298136e-05,0.0008691999828442931,0.21019900002283975,0.21379559999331832,160,1753,7,7,1.0,0,0,0.0,0,7,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_beam_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,breadth_first,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.0004050999996252358,8.049997268244624e-05,5.799985956400633e-06,0.0008611999801360071,0.21019900002283975,0.211465300002601,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,breadth_first,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.0004059000057168305,8.030002936720848e-05,5.500041879713535e-06,0.0008611999801360071,0.21019900002283975,0.2114661000086926,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,breadth_first,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.0004037999897263944,7.98000255599618e-05,5.499983672052622e-06,0.0008611999801360071,0.21019900002283975,0.21146399999270216,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,breadth_first,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.0004024000372737646,7.949996506795287e-05,5.399982910603285e-06,0.0008611999801360071,0.21019900002283975,0.21146260004024953,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,breadth_first,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.000402199977543205,7.949996506795287e-05,5.399982910603285e-06,0.0008611999801360071,0.21019900002283975,0.21146239998051897,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,breadth_first,False,1.0,0.0,1.0,0.0,0,12,false_semantic_closure,[source token span 0:256],What film did Lela Rochon based on a John Grisham novel?,"[1, 0]",1,goal,"[1, 6, 4, 0]",4,1,1,6,3,0,0,1,3,48,6,49168144,"[1, 6]",1.0,0.5,1.0,1.0,1.0,0.0005654999986290932,0.00022759998682886362,5.499983672052622e-06,0.0008611999801360071,0.21019900002283975,0.21162570000160486,160,1753,7,4,0.5714285714285714,0,0,0.0,0,4,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,,4,breadth_first,False,0.0,0.0,0.0,,,,no_terminal,,What film did Lela Rochon based on a John Grisham novel?,[],,visited_budget,"[1, 6, 4, 0, 2, 3, 5]",7,6,7,42,6,36,6,6,6,96,42,49168144,"[1, 6]",1.0,0.2857142857142857,1.0,1.0,1.0,0.002680599980521947,0.00044979999074712396,7.3999399319291115e-06,0.0008611999801360071,0.21019900002283975,0.2137407999834977,160,1753,7,7,1.0,0,0,0.0,0,7,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,best_first,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.0004059000057168305,7.960002403706312e-05,5.399982910603285e-06,0.0008611999801360071,0.21019900002283975,0.2114661000086926,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_best_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,best_first,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.000713899964466691,0.0001745999907143414,4.399975296109915e-06,0.0008611999801360071,0.21019900002283975,0.21177409996744245,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_best_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,best_first,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.0006571999983862042,0.00010850001126527786,6.799993570894003e-06,0.0008611999801360071,0.21019900002283975,0.21171740000136197,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_best_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,best_first,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.0005701000336557627,8.510000770911574e-05,5.699985194951296e-06,0.0008611999801360071,0.21019900002283975,0.21163030003663152,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_best_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,best_first,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.0004325000336393714,7.82000133767724e-05,5.100038833916187e-06,0.0008611999801360071,0.21019900002283975,0.21149270003661513,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_best_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,best_first,False,1.0,0.0,1.0,0.0,0,12,false_semantic_closure,[source token span 0:256],What film did Lela Rochon based on a John Grisham novel?,"[1, 0]",1,goal,"[1, 6, 4, 0]",4,1,1,6,3,0,0,1,3,48,6,49168144,"[1, 6]",1.0,0.5,1.0,1.0,1.0,0.0005650999955832958,0.0002473999629728496,5.00003807246685e-06,0.0008611999801360071,0.21019900002283975,0.21162529999855906,160,1753,7,4,0.5714285714285714,0,0,0.0,0,4,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_best_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,What film did Lela Rochon based on a John Grisham novel?,[],,visited_budget,"[1, 6, 4, 0, 2, 3, 5]",7,6,2,12,6,6,1,6,6,96,12,49168144,"[1, 6]",1.0,0.2857142857142857,1.0,1.0,1.0,0.0012604999938048422,0.00040740001713857055,7.6000578701496124e-06,0.0008611999801360071,0.21019900002283975,0.2123206999967806,160,1753,7,7,1.0,0,0,0.0,0,7,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_best_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,beam,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.0004013000288978219,7.899996126070619e-05,5.00003807246685e-06,0.0008611999801360071,0.21019900002283975,0.21146150003187358,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_beam_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,beam,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.0003771999618038535,7.320003351196647e-05,5.099980626255274e-06,0.0008611999801360071,0.21019900002283975,0.21143739996477962,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_beam_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,beam,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.000368500011973083,7.349997758865356e-05,4.600035026669502e-06,0.0008611999801360071,0.21019900002283975,0.21142870001494884,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_beam_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,beam,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.00042459997348487377,0.00011309998808428645,5.89998671784997e-06,0.0008611999801360071,0.21019900002283975,0.21148479997646064,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_beam_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,beam,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.0004352999967522919,8.049997268244624e-05,7.199996616691351e-06,0.0008611999801360071,0.21019900002283975,0.21149549999972805,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_beam_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,beam,False,1.0,0.0,1.0,0.0,0,12,false_semantic_closure,[source token span 0:256],What film did Lela Rochon based on a John Grisham novel?,"[1, 0]",1,goal,"[1, 6, 4, 0]",4,1,1,6,3,0,0,1,3,48,6,49168144,"[1, 6]",1.0,0.5,1.0,1.0,1.0,0.0004891000571660697,0.00019560003420338035,4.399975296109915e-06,0.0008611999801360071,0.21019900002283975,0.21154930006014183,160,1753,7,4,0.5714285714285714,0,0,0.0,0,4,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_beam_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,11,,none,12.308167695999146,,4,beam,False,0.0,0.0,0.0,,,,no_terminal,,What film did Lela Rochon based on a John Grisham novel?,[],,visited_budget,"[1, 6, 4, 0, 2, 5, 3]",7,4,7,42,6,34,8,4,6,96,42,49168144,"[1, 6]",1.0,0.2857142857142857,1.0,1.0,1.0,0.002229899982921779,0.00038599997060373425,2.8699985705316067e-05,0.0008611999801360071,0.21019900002283975,0.21329009998589754,160,1753,7,7,1.0,0,0,0.0,0,7,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_beam_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,71,oracle,[1],"{""1"": 14}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,breadth_first,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.0003375000087544322,6.890000076964498e-05,4.700035788118839e-06,0.0008095000521279871,0.21019900002283975,0.21134600008372217,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,71,oracle,[1],"{""1"": 14}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,breadth_first,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.0003389000194147229,6.809999467805028e-05,4.499976057559252e-06,0.0008095000521279871,0.21019900002283975,0.21134740009438246,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,71,oracle,[1],"{""1"": 14}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,breadth_first,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.0003374999505467713,6.86999992467463e-05,4.500034265220165e-06,0.0008095000521279871,0.21019900002283975,0.2113460000255145,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,71,oracle,[1],"{""1"": 14}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,breadth_first,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.00033710000570863485,6.86999992467463e-05,4.399975296109915e-06,0.0008095000521279871,0.21019900002283975,0.21134560008067638,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,71,oracle,[1],"{""1"": 14}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,breadth_first,False,0.0,0.0,0.0,,,,no_terminal,,What film did Lela Rochon based on a John Grisham novel?,[],,visited_budget,"[1, 6, 4, 0, 2, 3, 5]",7,6,7,42,6,36,6,6,6,96,42,49168144,"[1, 6]",1.0,0.2857142857142857,1.0,1.0,1.0,0.002190799976233393,0.00037650007288903,6.299989763647318e-06,0.0008095000521279871,0.21019900002283975,0.21319930005120113,160,1753,7,7,1.0,0,0,0.0,0,7,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,71,oracle,[1],"{""1"": 14}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,breadth_first,False,0.0,0.0,0.0,,,,no_terminal,,What film did Lela Rochon based on a John Grisham novel?,[],,visited_budget,"[1, 6, 4, 0, 2, 3, 5]",7,6,7,42,6,36,6,6,6,96,42,49168144,"[1, 6]",1.0,0.2857142857142857,1.0,1.0,1.0,0.0021866000024601817,0.00037700001848861575,6.200047209858894e-06,0.0008095000521279871,0.21019900002283975,0.21319510007742792,160,1753,7,7,1.0,0,0,0.0,0,7,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,71,oracle,[1],"{""1"": 14}",1.0,11,,none,12.308167695999146,,4,breadth_first,False,0.0,0.0,0.0,,,,no_terminal,,What film did Lela Rochon based on a John Grisham novel?,[],,visited_budget,"[1, 6, 4, 0, 2, 3, 5]",7,6,7,42,6,36,6,6,6,96,42,49168144,"[1, 6]",1.0,0.2857142857142857,1.0,1.0,1.0,0.00398689997382462,0.0011860999511554837,1.750001683831215e-05,0.0008095000521279871,0.21019900002283975,0.21499540004879236,160,1753,7,7,1.0,0,0,0.0,0,7,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,71,oracle,[1],"{""1"": 14}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,best_first,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.00045900000259280205,0.00013400003081187606,5.799985956400633e-06,0.0008095000521279871,0.21019900002283975,0.21146750007756054,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_best_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,71,oracle,[1],"{""1"": 14}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,best_first,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.0004036999889649451,7.420004112645984e-05,5.099980626255274e-06,0.0008095000521279871,0.21019900002283975,0.2114122000639327,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_best_first_goal_calibration,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,71,oracle,[1],"{""1"": 14}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,best_first,False,1.0,1.0,0.0,1.0,6,12,oracle_evidence,[source token span 1536:1753],What film did Lela Rochon based on a John Grisham novel?,"[1, 6]",1,goal,"[1, 6]",2,1,1,6,1,0,0,1,1,16,6,49168144,"[1, 6]",1.0,1.0,1.0,1.0,1.0,0.0003741999971680343,7.400003960356116e-05,4.799978341907263e-06,0.0008095000521279871,0.21019900002283975,0.21138270007213578,160,1753,7,2,0.2857142857142857,0,0,0.0,0,2,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_best_first_goal_calibration,1
