dataset,example_id,partition,question_type,annotated_hops,graph_type,seed,node_id,role,annotated_step,semantic_best_rank,lexical_rank,winning_facet,winning_scale,winning_token_start,winning_token_end,winning_question_offset,winning_decoded_span,target_score,best_distractor_score,oracle_margin,facet_count,score_seconds
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,inference,2,chain,53,0,root,1,5,3,5,1,14,15,4,tz,0.11531656980514526,0.2769258916378021,-0.16160932183265686,34,0.0013147999998182058
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,inference,2,chain,53,1,terminal,2,2,6,7,1,16,17,6,'s,-0.050303928554058075,0.06315753608942032,-0.1134614646434784,34,0.0013147999998182058
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,inference,2,chain,71,0,root,1,2,3,5,1,14,15,4,tz,-0.09441108256578445,-0.07503312826156616,-0.019377954304218292,34,0.0017178000416606665
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,inference,2,chain,71,1,terminal,2,2,6,6,1,15,16,5,in,0.05786355957388878,0.06458223611116409,-0.006718676537275314,34,0.0017178000416606665
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,bridge_comparison,2,disconnected,11,0,root,1,2,1,1,1,10,11,0,Which,-0.05684449151158333,0.04147637262940407,-0.0983208641409874,100,0.0016079000197350979
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,bridge_comparison,2,disconnected,11,1,root,1,4,2,13,1,22,23,12,Love,-0.31505388021469116,-0.12660682201385498,-0.18844705820083618,100,0.0016079000197350979
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,bridge_comparison,2,disconnected,11,2,terminal,2,1,6,19,1,28,29,18,Ä,0.2045079916715622,0.16047117114067078,0.04403682053089142,100,0.0016079000197350979
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,bridge_comparison,2,disconnected,11,3,terminal,2,1,4,0,global,43,44,33,"Which film has the director who was born first, Cross Of Love or Ljuvlig Är Sommarnatten?",0.04804082214832306,0.040593117475509644,0.0074477046728134155,100,0.0016079000197350979
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,bridge_comparison,2,disconnected,23,0,root,1,1,1,15,1,24,25,14,L,0.2093290388584137,0.18292087316513062,0.02640816569328308,100,0.004365400003734976
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,bridge_comparison,2,disconnected,23,1,root,1,1,2,19,1,28,29,18,Ä,0.002891816198825836,-0.008582092821598053,0.01147390902042389,100,0.004365400003734976
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,bridge_comparison,2,disconnected,23,2,terminal,2,1,6,22,1,31,32,21,m,0.09796632826328278,0.09411336481571198,0.0038529634475708008,100,0.004365400003734976
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,bridge_comparison,2,disconnected,23,3,terminal,2,1,4,0,global,43,44,33,"Which film has the director who was born first, Cross Of Love or Ljuvlig Är Sommarnatten?",0.3675796389579773,0.19500219821929932,0.17257744073867798,100,0.004365400003734976
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,bridge_comparison,2,disconnected,37,0,root,1,2,1,1,1,10,11,0,Which,-0.25895971059799194,-0.2568094730377197,-0.002150237560272217,100,0.003991199948359281
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,bridge_comparison,2,disconnected,37,1,root,1,6,2,6,1,15,16,5,who,-0.5069150924682617,-0.32124897837638855,-0.18566611409187317,100,0.003991199948359281
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,bridge_comparison,2,disconnected,37,2,terminal,2,3,6,47,2,31,33,21,marn,0.019805220887064934,0.05518607795238495,-0.035380857065320015,100,0.003991199948359281
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,bridge_comparison,2,disconnected,37,3,terminal,2,1,4,9,1,18,19,8,first,-0.3636515736579895,-0.3736395835876465,0.009988009929656982,100,0.003991199948359281
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,bridge_comparison,2,disconnected,53,0,root,1,1,1,19,1,28,29,18,Ä,0.19416320323944092,0.1841595470905304,0.010003656148910522,100,0.004123800026718527
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,bridge_comparison,2,disconnected,53,1,root,1,2,2,22,1,31,32,21,m,-0.01272265613079071,0.005851631984114647,-0.018574288114905357,100,0.004123800026718527
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,bridge_comparison,2,disconnected,53,2,terminal,2,1,6,20,1,29,30,19,r,-0.03439109027385712,-0.05955125391483307,0.025160163640975952,100,0.004123800026718527
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,bridge_comparison,2,disconnected,53,3,terminal,2,1,4,2,1,11,12,1,film,-0.10411703586578369,-0.13281528651714325,0.028698250651359558,100,0.004123800026718527
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,bridge_comparison,2,disconnected,71,0,root,1,1,1,0,global,43,44,33,"Which film has the director who was born first, Cross Of Love or Ljuvlig Är Sommarnatten?",-0.23543056845664978,-0.2484024167060852,0.012971848249435425,100,0.004447499988600612
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,bridge_comparison,2,disconnected,71,1,root,1,2,2,19,1,28,29,18,Ä,-0.12595371901988983,-0.1155504435300827,-0.010403275489807129,100,0.004447499988600612
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,bridge_comparison,2,disconnected,71,2,terminal,2,3,6,12,1,21,22,11,Of,-0.06661154329776764,0.01461651548743248,-0.08122805878520012,100,0.004447499988600612
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,bridge_comparison,2,disconnected,71,3,terminal,2,1,4,3,1,12,13,2,has,0.10656605660915375,0.053427815437316895,0.05313824117183685,100,0.004447499988600612
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,inference,2,chain,11,0,root,1,3,1,4,1,13,14,3,is,-0.15574055910110474,0.021205298602581024,-0.17694585770368576,34,0.0012654999736696482
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,inference,2,chain,11,1,terminal,2,5,2,1,1,10,11,0,Who,-0.14617934823036194,0.08425495773553848,-0.23043430596590042,34,0.0012654999736696482
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,inference,2,chain,23,0,root,1,4,1,4,1,13,14,3,is,-0.18257346749305725,-0.01994657889008522,-0.16262688860297203,34,0.0017948999884538352
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,inference,2,chain,23,1,terminal,2,4,2,8,1,17,18,7,oli,0.20834898948669434,0.42683714628219604,-0.2184881567955017,34,0.0017948999884538352
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,inference,2,chain,37,0,root,1,3,1,7,1,16,17,6,Trip,-0.1753920316696167,-0.02101634070277214,-0.15437569096684456,34,0.0014394000172615051
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,inference,2,chain,37,1,terminal,2,7,2,7,1,16,17,6,Trip,-0.20550520718097687,-0.02101634070277214,-0.18448886647820473,34,0.0014394000172615051
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,inference,2,chain,53,0,root,1,3,1,7,1,16,17,6,Trip,0.15940269827842712,0.20278120040893555,-0.04337850213050842,34,0.0016969999996945262
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,inference,2,chain,53,1,terminal,2,6,2,1,1,10,11,0,Who,-0.11551068723201752,0.0733744278550148,-0.18888511508703232,34,0.0016969999996945262
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,inference,2,chain,71,0,root,1,3,1,7,1,16,17,6,Trip,-0.21366089582443237,-0.13634979724884033,-0.07731109857559204,34,0.001943300012499094
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,inference,2,chain,71,1,terminal,2,3,2,3,1,12,13,2,Mel,-0.21360427141189575,-0.16863547265529633,-0.044968798756599426,34,0.001943300012499094
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,inference,2,chain,11,0,root,1,2,1,0,global,38,39,28,"Who is Sir William Lowther, 1St Baronet, Of Marske's paternal grandfather?",0.17097531259059906,0.2876426577568054,-0.11666734516620636,75,0.0012830999912694097
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,inference,2,chain,11,1,terminal,2,2,3,3,1,12,13,2,Sir,0.26910775899887085,0.3333938419818878,-0.06428608298301697,75,0.0012830999912694097
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,inference,2,chain,23,0,root,1,2,1,0,global,38,39,28,"Who is Sir William Lowther, 1St Baronet, Of Marske's paternal grandfather?",0.4215368330478668,0.5693842172622681,-0.14784738421440125,75,0.0035768000525422394
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,inference,2,chain,23,1,terminal,2,1,3,11,1,20,21,10,Baron,0.3951534628868103,0.34982091188430786,0.04533255100250244,75,0.0035768000525422394
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,inference,2,chain,37,0,root,1,2,1,0,global,38,39,28,"Who is Sir William Lowther, 1St Baronet, Of Marske's paternal grandfather?",-0.20076800882816315,-0.08369774371385574,-0.1170702651143074,75,0.0030857999809086323
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,inference,2,chain,37,1,terminal,2,2,3,3,1,12,13,2,Sir,0.029198480769991875,0.1196238324046135,-0.09042535163462162,75,0.0030857999809086323
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,inference,2,chain,53,0,root,1,2,1,5,1,14,15,4,Low,0.06844797730445862,0.06855377554893494,-0.00010579824447631836,75,0.00396180001553148
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,inference,2,chain,53,1,terminal,2,2,3,0,global,38,39,28,"Who is Sir William Lowther, 1St Baronet, Of Marske's paternal grandfather?",0.20953431725502014,0.29326075315475464,-0.0837264358997345,75,0.00396180001553148
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,inference,2,chain,71,0,root,1,2,1,0,global,38,39,28,"Who is Sir William Lowther, 1St Baronet, Of Marske's paternal grandfather?",0.0982920229434967,0.18114157021045685,-0.08284954726696014,75,0.003288900014013052
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,inference,2,chain,71,1,terminal,2,2,3,6,1,15,16,5,ther,0.24558910727500916,0.3073487877845764,-0.06175968050956726,75,0.003288900014013052
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,bridge_comparison,2,disconnected,11,0,root,1,1,1,0,global,40,41,30,"Which film has the director who was born later, The Third Side Of The River or Escape From L.A.?",0.32977837324142456,0.26503461599349976,0.0647437572479248,85,0.001513600000180304
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,bridge_comparison,2,disconnected,11,1,root,1,5,4,0,global,40,41,30,"Which film has the director who was born later, The Third Side Of The River or Escape From L.A.?",-0.040345024317502975,0.32977837324142456,-0.37012339755892754,85,0.001513600000180304
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,bridge_comparison,2,disconnected,11,2,terminal,2,4,6,22,1,31,32,21,.?,-0.2711220979690552,-0.05416034162044525,-0.21696175634860992,85,0.001513600000180304
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,bridge_comparison,2,disconnected,11,3,terminal,2,1,5,9,1,18,19,8,later,0.10765013098716736,0.09764780104160309,0.01000232994556427,85,0.001513600000180304
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,bridge_comparison,2,disconnected,23,0,root,1,1,1,0,global,40,41,30,"Which film has the director who was born later, The Third Side Of The River or Escape From L.A.?",0.5496507883071899,0.5100783705711365,0.03957241773605347,85,0.0018230999703519046
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,bridge_comparison,2,disconnected,23,1,root,1,6,4,0,global,40,41,30,"Which film has the director who was born later, The Third Side Of The River or Escape From L.A.?",0.21557599306106567,0.5496507883071899,-0.33407479524612427,85,0.0018230999703519046
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,bridge_comparison,2,disconnected,23,2,terminal,2,4,6,22,1,31,32,21,.?,0.13384923338890076,0.3329891264438629,-0.19913989305496216,85,0.0018230999703519046
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,bridge_comparison,2,disconnected,23,3,terminal,2,1,5,42,2,29,31,19,L.A,0.21405938267707825,0.19030886888504028,0.023750513792037964,85,0.0018230999703519046
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,bridge_comparison,2,disconnected,37,0,root,1,1,1,0,global,40,41,30,"Which film has the director who was born later, The Third Side Of The River or Escape From L.A.?",-0.295478880405426,-0.3289698362350464,0.03349095582962036,85,0.0026321999612264335
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,bridge_comparison,2,disconnected,37,1,root,1,1,4,20,1,29,30,19,L,0.16110607981681824,0.10538285225629807,0.05572322756052017,85,0.0026321999612264335
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,bridge_comparison,2,disconnected,37,2,terminal,2,5,6,1,1,10,11,0,Which,-0.27244940400123596,-0.1664748638868332,-0.10597454011440277,85,0.0026321999612264335
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,bridge_comparison,2,disconnected,37,3,terminal,2,2,5,9,1,18,19,8,later,-0.2688758969306946,-0.2670828104019165,-0.0017930865287780762,85,0.0026321999612264335
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,bridge_comparison,2,disconnected,53,0,root,1,1,1,1,1,10,11,0,Which,0.22069135308265686,0.20660731196403503,0.014084041118621826,85,0.00359879998723045
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,bridge_comparison,2,disconnected,53,1,root,1,3,4,20,1,29,30,19,L,0.08941633254289627,0.19645944237709045,-0.10704310983419418,85,0.00359879998723045
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,bridge_comparison,2,disconnected,53,2,terminal,2,5,6,0,global,40,41,30,"Which film has the director who was born later, The Third Side Of The River or Escape From L.A.?",-0.004196695983409882,0.3177835941314697,-0.3219802901148796,85,0.00359879998723045
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,bridge_comparison,2,disconnected,53,3,terminal,2,1,5,21,1,30,31,20,.A,-0.1016966849565506,-0.10631272941827774,0.004616044461727142,85,0.00359879998723045
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,bridge_comparison,2,disconnected,71,0,root,1,1,1,0,global,40,41,30,"Which film has the director who was born later, The Third Side Of The River or Escape From L.A.?",9.973719716072083e-05,-0.05059635639190674,0.05069609358906746,85,0.003368099976796657
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,bridge_comparison,2,disconnected,71,1,root,1,4,4,20,1,29,30,19,L,-0.0611637607216835,0.021245956420898438,-0.08240971714258194,85,0.003368099976796657
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,bridge_comparison,2,disconnected,71,2,terminal,2,6,6,22,1,31,32,21,.?,0.13385090231895447,0.35585466027259827,-0.2220037579536438,85,0.003368099976796657
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,bridge_comparison,2,disconnected,71,3,terminal,2,1,5,15,1,24,25,14,The,0.04567364603281021,0.035969771444797516,0.009703874588012695,85,0.003368099976796657
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,bridge_comparison,2,disconnected,11,0,root,1,1,3,2,1,11,12,1,film,0.12003026157617569,0.0436483770608902,0.07638188451528549,85,0.0021699999924749136
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,bridge_comparison,2,disconnected,11,1,root,1,1,1,1,1,10,11,0,Which,-0.003557533025741577,-0.007783904671669006,0.004226371645927429,85,0.0021699999924749136
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,bridge_comparison,2,disconnected,11,2,terminal,2,1,3,2,1,11,12,1,film,0.12003026157617569,0.043124739080667496,0.0769055224955082,85,0.0021699999924749136
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,bridge_comparison,2,disconnected,11,3,terminal,2,1,1,1,1,10,11,0,Which,-0.003557533025741577,-0.007783904671669006,0.004226371645927429,85,0.0021699999924749136
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,bridge_comparison,2,disconnected,23,0,root,1,1,3,1,1,10,11,0,Which,0.3343423008918762,0.32458561658859253,0.009756684303283691,85,0.0015908999484963715
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,bridge_comparison,2,disconnected,23,1,root,1,1,1,0,global,40,41,30,"Which film has the director who was born earlier, A Romance Of The Air or How Moscha Came Back?",0.5195348262786865,0.5124512314796448,0.007083594799041748,85,0.0015908999484963715
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,bridge_comparison,2,disconnected,23,2,terminal,2,1,3,1,1,10,11,0,Which,0.3343423008918762,0.32458561658859253,0.009756684303283691,85,0.0015908999484963715
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,bridge_comparison,2,disconnected,23,3,terminal,2,1,1,0,global,40,41,30,"Which film has the director who was born earlier, A Romance Of The Air or How Moscha Came Back?",0.5195348262786865,0.5124512314796448,0.007083594799041748,85,0.0015908999484963715
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,bridge_comparison,2,disconnected,37,0,root,1,2,3,3,1,12,13,2,has,-0.26001060009002686,-0.24629002809524536,-0.013720571994781494,85,0.0017173999804072082
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,bridge_comparison,2,disconnected,37,1,root,1,1,1,2,1,11,12,1,film,-0.17955106496810913,-0.18757890164852142,0.008027836680412292,85,0.0017173999804072082
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,bridge_comparison,2,disconnected,37,2,terminal,2,2,3,3,1,12,13,2,has,-0.26001060009002686,-0.24629002809524536,-0.013720571994781494,85,0.0017173999804072082
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,bridge_comparison,2,disconnected,37,3,terminal,2,1,1,2,1,11,12,1,film,-0.17955106496810913,-0.18757890164852142,0.008027836680412292,85,0.0017173999804072082
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,bridge_comparison,2,disconnected,53,0,root,1,1,3,2,1,11,12,1,film,-0.034592412412166595,-0.05237945169210434,0.017787039279937744,85,0.0016898000030778348
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,bridge_comparison,2,disconnected,53,1,root,1,1,1,11,1,20,21,10,A,-0.1210884302854538,-0.12655223906040192,0.00546380877494812,85,0.0016898000030778348
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,bridge_comparison,2,disconnected,53,2,terminal,2,1,3,2,1,11,12,1,film,-0.034592412412166595,-0.05893143266439438,0.024339020252227783,85,0.0016898000030778348
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,bridge_comparison,2,disconnected,53,3,terminal,2,1,1,11,1,20,21,10,A,-0.1210884302854538,-0.12655223906040192,0.00546380877494812,85,0.0016898000030778348
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,bridge_comparison,2,disconnected,71,0,root,1,1,3,5,1,14,15,4,director,0.24652744829654694,0.23378421366214752,0.012743234634399414,85,0.0019756999681703746
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,bridge_comparison,2,disconnected,71,1,root,1,1,1,1,1,10,11,0,Which,0.09362035989761353,0.07085521519184113,0.0227651447057724,85,0.0019756999681703746
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,bridge_comparison,2,disconnected,71,2,terminal,2,1,3,5,1,14,15,4,director,0.24652744829654694,0.23378421366214752,0.012743234634399414,85,0.0019756999681703746
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,bridge_comparison,2,disconnected,71,3,terminal,2,1,1,1,1,10,11,0,Which,0.09362035989761353,0.07085521519184113,0.0227651447057724,85,0.0019756999681703746
